"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","departamento","escalafon","antiguedad","educacion","genero","genero_4_TEXT","directivo","academia","razones","politicas","experiencia","reduccion_carga","consultorias_general","oportunidades","informacion","tiempo","tiempo_influencia","compensacion","overhead_influencia","gestion_propuestas","gestion","burocracia","carga_influencia","escalafon_influencia","overhead","overhead_impacto","overhead_calculo","creencia_bonificacio","creencia_tiempo","creencia_overhead","oportunidades_numero","participacion","limite_bonificacion","limite_bonificacion_4_TEXT","ranqueo_1","ranqueo_2","ranqueo_3","ranqueo_4","ranqueo_5","ranqueo_6","aceptable_segundo","aceptable","kw_1","kw_2","kw_3","kw_4","random_number","treatment"
"2025-03-04 15:37:17","2025-03-04 15:56:41","IP Address","200.3.152.21","100","1163","True","2025-03-04 15:56:41","R_3CDF0RNPEoodRS2","NA","598","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Enfermería de Salud Colectiva","Profesor instructor - Escala 1","1","Maestría o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Por desconocimiento sobre como realizarlo de manera correcta.","Cursos o talleres de consultoría.","Nunca he realizado consultorías","Considero que es una buena estrategia, siempre y cuanto se garanticen las consultorías, porque podría resultar que se reducen las cargas docente pero no se hacen las consultorías, considero que se debe  tener un manejo estricto de estos tiempos.","NA","Hay escasas oportunidades","Clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Neutral","Mucho","Mucho","Mucho","Mucho","Mucho","Mucho","No sé / no aplica","Neutral","No sé / no aplica","90","6","30","2","1","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","5","20","5","30","10","30","Totalmente inaceptable","Totalmente inaceptabe","NA","NA","NA","NA","7","NA"
"2025-03-06 15:27:49","2025-03-06 16:00:20","IP Address","200.3.154.186","100","1951","True","2025-03-06 16:00:22","R_5A0W9EY8CCyaTi4","NA","278","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Filosofía e Historia del Derecho","Sin categorizar","10","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","La Universidad cobra mucho, lo que hace que las propuestas no sean competitivas. Es mejor desde el punto de vista económico para los profesores participar como consultores independientes. No hay incentivos para hacerlo por la Universidad.","Reducir los márgenes de participación de la Universidad. Aumentar el beneficio económico para los profesores. Disminuir las limitaciones en cantidad y monto de las horas que se pueden trabajar en las consultorías.","Solamente he realizado consultorías de manera independiente","No creo que sea necesario. Si les pagaran bien, podrían continuar con sus clases y participar en las consultorías.","200","Hay pocas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye bastante","Insuficientes","Mucho","Bastante","Bastante","Mucho","Poco","Algo","Impacto alto","Impacto muy alto","Clara","150000","5","20","3","1","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","30","30","0","0","40","0","Aceptable","Aceptable","NA","NA","NA","NA","7","NA"
"2025-03-10 16:28:30","2025-03-10 16:41:56","IP Address","200.3.152.21","100","806","True","2025-03-10 16:41:57","R_7ezEkVIntCskKyb","NA","34","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Estética","Profesor asistente - Escala 3","25","Maestría o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Muchos requisitos","Mejores procesos y acompañamiento de gerencia","Solamente he realizado consultorías de manera independiente","pertinencia a los temas de investigación","2","Hay muchas oportunidades","Clara","El tiempo ha sido suficiente la mayoría de las veces","No influye en absoluto","Neutral","Mucho","Mucho","Algo","Mucho","Mucho","Algo","Impacto muy alto","Impacto muy alto","Clara","20","10","20","2","1","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","20","10","10","30","20","10","NA","NA","Muy inapropiado socialmente","Muy inapropiado socialmente","Muy apropiado socialmente","Muy apropiado socialmente","8","NA"
"2025-03-12 13:20:53","2025-03-12 13:35:28","IP Address","200.3.152.47","100","875","True","2025-03-12 13:35:29","R_51sEZQm8L7jbdFr","NA","446","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Administración","Profesor asociado - Escala 2","35","Maestría o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Por la tramitología que representa presentar las propuestas y por los tiempos definidos","Facilitar los trámites para presentar las propuestas
Dar más plazos para la presentación de las propuestas o avisar con suficiente tiempo","He realizado consultorías tanto a través de la PUJ como de manera independiente","Es importante poder liberar tiempo para dedicarlo a otras actividades como por ejemplo participar en las consultorías que se ofrecen en la Universidad","4","Hay escasas oportunidades","Regular","El tiempo ha sido insuficiente la mayoría de las veces","Influye bastante","Neutral","Algo","Algo","Algo","Bastante","Bastante","Mucho","Impacto alto","Impacto alto","Neutral","200000","12","40","0","NA","Por hora de trabajo, el profesor no puede recibir por consultorías más que el pago por hora que recibiría dictando un curso de Educación Continua.","NA","40","20","10","20","10","0","NA","NA","Muy inapropiado socialmente","Muy apropiado socialmente","Muy apropiado socialmente","Muy apropiado socialmente","2","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-03-12 13:37:19","2025-03-12 13:47:37","IP Address","200.3.152.22","100","617","True","2025-03-12 13:47:37","R_5BsXlsnhN0MeKKR","NA","1224","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Teología","Profesor instructor - Escala 2","18","Maestría o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","No se socializan las posibles oportunidades para apoyar en los procesos de consultoría","Crear un espacio de socialización de las consultorías al interior de los Departamentos de la Univeridad","Solamente he realizado consultorías de manera independiente","Dentro del esquema de participación integral, lo veo viable.","8","No sé / no tengo información suficiente","No sé / Nunca he realizado una consultoría","El tiempo ha sido suficiente aproximadamente la mitad de las veces","Influye bastante","Insuficientes","Bastante","Mucho","Mucho","Mucho","Mucho","Mucho","No sé / no aplica","No sé / no aplica","No sé / no aplica","160000","6","30","0","NA","Por hora de trabajo, el profesor no puede recibir por consultorías más que el pago por hora que le correspondería por hora cátedra.","NA","20","20","20","15","10","15","Neutro","Neutro","NA","NA","NA","NA","6","NA"
"2025-03-12 14:07:28","2025-03-12 14:22:17","IP Address","200.3.152.26","100","888","True","2025-03-12 14:22:18","R_6qWZaY8G7MuCOjI","NA","749","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Ingeniería Civil","Profesor titular - Escala 2","21","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","El esfuerzo del profesor no encuentra recompensa en la posibilidad de ascenso segun el MVTA","La tipificación de priofesor consultor con sus respectivos beneficios","He realizado consultorías tanto a través de la PUJ como de manera independiente","Si los recursos atraídos son importantes, estoy de acuerdo con reducir la carga docente","10","Hay pocas oportunidades","Clara","No sé / no tengo información para responder esta pregunta","Influye mucho","Neutral","Nada","Poco","Poco","Nada","Mucho","Algo","Impacto bajo","Neutral","Clara","300000","5","30","2","0","No hay límite máximo","NA","0","10","0","30","50","10","NA","NA","Algo inapropiado socialmente","Muy apropiado socialmente","Ni apropiado ni inapropiado","Muy apropiado socialmente","1","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 09:44:24","2025-03-12 14:54:09","IP Address","200.3.152.45","100","1055384","True","2025-03-12 14:54:09","R_1I4827NPgUT5OJR","NA","542","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Ciencia Política","Profesor asistente - Escala 1","10","Maestría o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","No","Los compromisos adicionales que generan estas actividades y la percepción de los retornos derivados de la actividad.","Agilizar los procesos y aumentar la participación de los profesores cuando traigan los proyectos.","Nunca he realizado consultorías","Me parece útil, aunque creo que es más importante resolver la agilidad de los procesos y mejorar la remuneración por proyectos.","NA","Hay escasas oportunidades","Regular","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Neutral","Algo","Bastante","Bastante","Mucho","Algo","Algo","Impacto moderado","Impacto alto","Neutral","150000","4","10","3","1","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","20","10","30","15","10","15","Neutro","Aceptable","NA","NA","NA","NA","4","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-03-12 14:33:15","2025-03-12 16:26:10","IP Address","200.3.152.26","100","6774","True","2025-03-12 16:26:10","R_3SjnwUx8j4o2Mh3","NA","675","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Ingeniería Industrial","Profesor asociado - Escala 1","10","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","No","1. el esquema de gestión de la consultoría es engorroso para los profesores
2. el apoyo administrativo se percibe insuficiente
3. las responsabilidades parecerían no distribuirse sino concentrarse en el profesor
4. el overhead hace costoso los servicios a ofrecer","La estructuración de personal de apoyo administrativo que colaboren con las labores administrativas de este tipo de contratos (con la gestión de los permisos en el sistema, las validaciones, avales y demás). Los cambios en las políticas asociadas a los cálculos del overhead también podrían ayudar.","Nunca he realizado consultorías","No soy director de departamento.","NA","Hay escasas oportunidades","Regular","El tiempo ha sido insuficiente la mayoría de las veces","Influye moderadamente","No sé / no tengo información suficiente","Algo","Bastante","Algo","Mucho","Bastante","Poco","No sé / no aplica","Impacto alto","No sé / no aplica","15000","8","12","2","1","No hay límite máximo","NA","30","15","15","10","20","10","Inaceptable","Inaceptable","NA","NA","NA","NA","5","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-03-12 16:21:02","2025-03-12 16:29:03","IP Address","161.18.112.188","100","480","True","2025-03-12 16:29:03","R_5qEuebJvjoItvmT","NA","475","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Economía","Profesor asociado - Escala 1","12","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","excesivos trámites administrativos, falta de incentivos.","facilitar los procesos administrativos y mejorar los incentivos para registrar las consultorías como parte del plan de trabajo de la universidad.","Nunca he realizado consultorías","No estoy de acuerdo.","NA","No sé / no tengo información suficiente","Regular","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Insuficientes","Bastante","Bastante","Bastante","Mucho","Mucho","Mucho","No sé / no aplica","Impacto muy alto","No sé / no aplica","200000","3","30","2","2","No hay límite máximo","NA","50","20","20","10","0","0","NA","NA","Ni apropiado ni inapropiado","Muy apropiado socialmente","Muy apropiado socialmente","Ni apropiado ni inapropiado","1","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-03-12 17:47:53","2025-03-12 17:55:17","IP Address","200.3.152.28","100","443","True","2025-03-12 17:55:18","R_1aWIe0cSVKqsuk1","NA","260","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Nutrición y Bioquímica","Profesor asociado - Escala 2","14","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Falta de conocimiento de oportunidades de consultoría","Generar un portafolio de beneficios para quienes participan en consultorias","Nunca he realizado consultorías","Totalmente de acuerdo.","NA","No sé / no tengo información suficiente","No sé / Nunca he realizado una consultoría","No sé / no tengo información para responder esta pregunta","Nunca he recibido oportunidades de consultoría con fecha límite de presentación","No sé / no tengo información suficiente","No sé / no tengo información suficiente","Mucho","Algo","Poco","Poco","Poco","No sé / no aplica","No sé / no aplica","No sé / no aplica","10","4","10","0","NA","No hay límite máximo","NA","0","50","0","0","0","50","Inaceptable","Inaceptable","NA","NA","NA","NA","4","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-03-12 17:40:07","2025-03-12 18:02:19","IP Address","179.32.10.122","100","1331","True","2025-03-12 18:02:20","R_1eDuZhvmsHyQQzD","NA","1051","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Sistema Periodontal","Profesor asistente - Escala 3","30","Maestría o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Desconocimiento de la gestión para lograrlo","Establecer contactos con la industria y tener una oferta que ayude en el mercadeo de dichos vínculos","Nunca he realizado consultorías","Es difícil dado que se necesitaría recurso humano que realice el trabajo que dejaría de realizarse en la facultad, por parte de los profesores en consultoría","NA","Hay pocas oportunidades","Clara","No sé / no tengo información para responder esta pregunta","Nunca he recibido oportunidades de consultoría con fecha límite de presentación","Neutral","No sé / no tengo información suficiente","No sé / no aplica","Bastante","No sé / no aplica","Bastante","Mucho","No sé / no aplica","No sé / no aplica","No sé / no aplica","100000","5","NA","1","0","No hay límite máximo","NA","0","100","0","0","0","0","NA","NA","Ni apropiado ni inapropiado","Muy apropiado socialmente","Ni apropiado ni inapropiado","Ni apropiado ni inapropiado","3","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-03-13 09:12:57","2025-03-13 09:24:56","IP Address","200.3.152.29","100","719","True","2025-03-13 09:24:58","R_7msYp9Npw75E2ff","NA","632","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Ecología y Territorio","Profesor asistente - Escala 3","1","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Las actividades administrativas demandan tiempo adicional, por lo que hacer parte de una consultoría limita la atención necesaria para ello","NA","Solamente he realizado consultorías de manera independiente","Es necesario armonizar las actividades académicas de docencia y atención de estudiantes con las demás funciones sustantivas, considerando además el personal (formación, experticia, disponibilidad) en las diferentes dependencias. Reducir la carga docente es una buena opción; sin embargo se debe garantizar respuesta en atención, seguimiento a los estudiantes, no solo las clases, sino el acompañamiento, el apoyo a la dirección de trabajos de grado a sus evaluaciones y por su puesto clases.","4","No sé / no tengo información suficiente","No sé / Nunca he realizado una consultoría","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","No sé / no tengo información suficiente","No sé / no tengo información suficiente","Bastante","Bastante","No sé / no aplica","Bastante","Algo","No sé / no aplica","No sé / no aplica","No sé / no aplica","NA","NA","NA","NA","NA","No hay límite máximo","NA","10","10","10","10","40","20","Neutro","Neutro","NA","NA","NA","NA","8","NA"
"2025-03-16 18:10:49","2025-03-16 18:30:33","IP Address","190.25.43.51","100","1184","True","2025-03-16 18:30:34","R_1gTp5RsZRGzV1oo","NA","311","NA","NA","4.6913","-74.032","gl","EN","Departamento de Derecho Económico","Profesor asociado - Escala 1","23","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","las consultorías los profesores hacen a través de sus oficinas privadas; o a través de participar en grupos organizados por otras entidades (no es mi caso)","oficina que busca oportunidades y apoya administrativamente la presentación y ejecución de los proyectos","Nunca he realizado consultorías","no considero necesario; pero la actividad de consultoría se debe reconocer como su actividad de investigación sin mayor tramitología","NA","Hay escasas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Neutral","Mucho","Algo","Nada","Algo","Algo","Nada","Impacto bajo","Impacto muy alto","Clara","150000","10","5","3","1","Por hora de trabajo, el profesor no puede recibir por consultorías más que el pago por hora que recibiría dictando un curso de Educación Continua.","NA","20","20","20","20","10","10","NA","NA","Ni apropiado ni inapropiado","Muy apropiado socialmente","Muy inapropiado socialmente","Muy inapropiado socialmente","8","NA"
"2025-03-17 20:31:53","2025-03-17 20:46:19","IP Address","186.154.39.83","100","866","True","2025-03-17 20:46:20","R_7XLN33HvD5CGClP","NA","658","NA","NA","4.5975","-74.0684","gl","EN","Instituto de Bioética","Profesor titular - Escala 1","23","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Porque no hay verdaderos incentivos para hacerlo, pudiendo hacerse. Una consultoría demanda tiempo y energía, no es simplemente una actividad más... Debería haber un sistema (pero puede ser que no lo conozca yo) para que a mayor cuantía de la consultoría, mayor fuera la ganancia para el profesor (como en cualquier empresa). Por otro lado, a veces la universidad es muy ""costosa"" en el mercado y tiende a ser demasiado burocratizada (los procesos no fluyen ágil y fácilmente)","Mejores incentivos, mejores procesos (más ágiles y sencillos).","He realizado consultorías tanto a través de la PUJ como de manera independiente","Podría funcionar, pero en combinación con ingreso económico.","4","Hay escasas oportunidades","Regular","El tiempo ha sido suficiente aproximadamente la mitad de las veces","Influye moderadamente","Insuficientes","Bastante","Algo","Algo","Bastante","Bastante","Bastante","Impacto alto","Impacto alto","Neutral","240000","8","30","0","NA","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","20","10","20","30","20","0","Neutro","Neutro","NA","NA","NA","NA","8","NA"
