"session","period","group","game","global_group","coordinate","coordinate_safe","coordinate_efficient","coordinate_other","any_suggestion","suggest_safe","suggest_efficient","last_suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","message","subject","type"
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"en que juegto estamos=?",21,0
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"el mismo ue antes",6,2
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"el mismo",12,1
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"perfecto",21,0
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"el f tiene los numeros mas bajos que bien",12,1
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"pues selecciono lo mismo",21,0
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"en todos los juegos",12,1
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"jajaja",21,0
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"pero en todos...",21,0
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"luego cambia",6,2
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"que cosas...",21,0
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"en todos todos jaja el chollo lo tiene el a",12,1
34,2,4,2,3404,1,0,1,0,1,0,1,1,0.5,0,0.33333334,0,0,0,0,1,1,1,0,0,0,0,"la verdad que he tenido suerte",21,0
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"juego?",21,0
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"4",6,2
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"ce f3?",21,0
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"c4 y f 4 quizaas?",12,1
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"f3 c3 es el mas repartido",6,2
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"si",21,0
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"o ese",6,2
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"pero c4 son soslo 3 puntos menos para c",12,1
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"y muchos mas para los otros dos",12,1
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"vale ese",6,2
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"perfect",12,1
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"f3 c3 pues...",21,0
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"noo",12,1
34,3,4,4,3404,1,0,1,0,1,1,1,1,1,0,1,0.5,0,0,0.33333334,1,1,1,0,0,0,0,"c4 f4",12,1
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"el mismo",6,2
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"perdon me he liado, estaba mirando la 3",21,0
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"el mismo",12,1
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"f4 c4?",21,0
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"no pasa nada jaja",12,1
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"si",6,2
34,4,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,"valee jaja",21,0
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"1",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"juego?",21,0
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"vale",21,0
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"c2f2?",6,2
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"c3f3?",6,2
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"c3 f3",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"??",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"2 2 lo veo mejhor",21,0
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"c3f3",6,2
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"f solo se lleva 3 mas en 3 3",21,0
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"pero de c y f varia mucho",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"lo que veais",6,2
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"bueno f no jaja",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"pero c si",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"c2f2?",6,2
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"vale",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"puyes ese",12,1
34,5,4,1,3404,1,0,0,1,1,1,0,0,1,0,0.33333334,0.5,0,0.33333334,0.33333334,1,1,1,0,0,0,0,"lo qu eme digais",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"juego?",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"juego 5",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"c3 f 3?",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"si",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"o f 4",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"c4",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"f5 c5?",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"ese a mi me interesa mas",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"que digaa c",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"pero estaria bien que f esta seca jajajaa",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"c5f5 va",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"vale",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"a la siguiente por ti C",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"me la apunto jaja",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"jajajaja",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"a mi me sabe mal llevarme siempre mas por regla...",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"esta hecho para que siempre a se lleve 80",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"fijaros",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"has tenido suerte jaja",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"mucha",21,0
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"yaa siempre hay alguno que tiene menos",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"c y f se llevan lo mismo",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"mucho menos",12,1
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,"si elejimos esa",6,2
34,6,4,5,3404,1,0,1,0,1,1,1,0.5,1,0,0.66666669,1,0,0,0.33333334,1,1,1,0,0,0,0,NA,6,2
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"4",12,1
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"c3f3?",6,2
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"bien",12,1
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"c3 f4 f se lleva mas en compensacion",21,0
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"11 mnas y c solo 3 menos",21,0
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"c3 f4 no",6,2
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"nos llevamos todos menos",6,2
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"f4 c3 perdon",21,0
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"f3 c3 es el mas igualdo",12,1
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"osea 4 4 joder",21,0
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"vale 3 3 no mareo mas jajajja",21,0
34,7,4,4,3404,1,0,1,0,1,1,1,0,1,0,1,0.5,0,0,0.33333334,0,1,1,0,0,0,0,"como veas y la siguiente",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"2",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"c2f2",6,2
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"2 2 ?",21,0
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"bien",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"vale",21,0
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"el juego esta hecho para que se seleccione siempre cuando A se lleva 80",6,2
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"pero porque se hace balance de",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"f y c",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"y C y F se llevan al final la mitad que A cada uno",6,2
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"si :/",21,0
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"he tenido flor en el culo",21,0
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"sisi jajaja",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"ya ves jaja",6,2
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"invitate a algo",6,2
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"vale",21,0
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"te envidimos jajaja",12,1
34,8,4,2,3404,1,0,1,0,1,0,1,1,1,0,0.66666669,0,0,0.33333334,1,0.5,1,1,0,0,0,0,"jaja",6,2
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"5",12,1
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"5",6,2
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"pilla ahora c3f3",6,2
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"si",12,1
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"para igualar",6,2
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"que tu te has forrao jajaja",6,2
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"la democracia es la democracia...",21,0
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"jajaja",12,1
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"podriamos habernos cruzado con un dictador que se llevase todos los 80 puntos",12,1
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"jajajajaja",12,1
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,":DDDD",12,1
34,9,4,5,3404,1,1,0,0,1,1,0,0,0.5,0,0.66666669,0,0,0,0,0,1,1,0,0,0,0,"jajajaja",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"juego?",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"4",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"4",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"f4 c4?",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"bien",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"si",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"okey",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"nos han cambiado de grupos?",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"creo que no",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,NA,12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"creo que no",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"yo sigo siendo la f desgraciada jajajaj",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"y yo el C",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"pues todo igual",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"A que suerte tienes",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"estabais hablando de democracia y dicatdores?",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"JAJAJA",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"sep",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,":$$$$",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"pues somos los mismos",21,0
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"jajajajajajaa",12,1
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"mejor",6,2
34,10,4,4,3404,1,0,1,0,1,0,1,1,1,0,0,0,0.66666669,0,0.33333334,1,1,1,0,0,0,0,"yo sigo sintiendome mal",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"3",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"3",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"c3f3",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"si",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"claramente",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"c3 f3",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"jajajaja",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"JAJA",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"obiusli",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"estamos ya conectados jajaja",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"lo de invitarte a cervezas ahora con mas razon jajaja",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"un trio luegoi?",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"JAJAJA",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"yo pago el alcohol y la droga....",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"me parece bien",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"AJJAJ",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"muero jaja",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"f es chica",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"jajaja",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"sep jajaj",6,2
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"c tiene pilila como yo",21,0
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"maybe jajajaaj",12,1
34,11,4,3,3404,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"jajajaja",21,0
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"1",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"1",6,2
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"c3 f3",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"c2f2?",6,2
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"c1 f1?",21,0
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"o esa",6,2
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"por mi mejor",6,2
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"y luego damos por ti f...",21,0
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"f?",6,2
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"venga vale",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"jajajaja",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"me la guardo",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"yo creo que a si al final ganais más",21,0
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"yo tambien",6,2
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"sisi...",21,0
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"sii a lo mejor si en una f gana mucho mas",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"y luego c",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"compensa",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"lo llevo pensando toda la partida",12,1
34,12,4,1,3404,1,0,1,0,1,1,1,1,1,0,0.66666669,1,0,0,0,0,1,1,0,0,0,0,"we are conect!!",21,0
