"","session","period","group","game","global_group","Type","message","coordinate","coordinate_safe","coordinate_efficient","coordinate_other","any_suggestion","suggest_safe","suggest_efficient","last_suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"4188","31","15","4","1","3104","2","vale","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","1"
"4189","31","15","4","1","3104","1","juego 2","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4190","31","15","4","1","3104","1","fila 5","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4191","31","15","4","1","3104","1","columna c4","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4192","31","15","4","1","3104","1","o vamos a medias?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4193","31","15","4","1","3104","2","a medias","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","1"
"4194","31","15","4","1","3104","1","ok","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4195","31","15","4","1","3104","1","entonces fila 3 columna 3","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4196","31","15","4","1","3104","2","que sino no me da casi puntos","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","1"
"4197","31","15","4","1","3104","1","okii","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4198","31","15","4","1","3104","2","ya","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","1"
"4199","31","15","4","1","3104","1","juego 2","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4200","31","15","4","1","3104","1","fila 4 c4","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","14"
"4201","31","15","4","1","3104","2","no","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","1"
"4202","31","15","4","1","3104","2","lo mismo de antes","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0.33333334","0.66666669","0","0","0","0","0","0","1","1"
"4203","31","16","4","4","3104","1","f5-c5","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4204","31","16","4","4","3104","2","esta ganas tu mas y la siguiente gano yo mas y asi succesivamente","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4205","31","16","4","4","3104","2","ok?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4206","31","16","4","4","3104","1","y luego por tí y así.. vale","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4207","31","16","4","4","3104","1","exacto","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4208","31","16","4","4","3104","2","c1-f1","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4209","31","16","4","4","3104","1","de acuerdo","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4210","31","16","4","4","3104","1","A siempre gana","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4211","31","16","4","4","3104","2","si","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4212","31","16","4","4","3104","2","y mucho mas que nosotros","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4213","31","16","4","4","3104","1","da rabia, pero bueno.. intentaremos hacer algo de bote i au","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4214","31","16","4","4","3104","1","c5-f5","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4215","31","16","4","4","3104","2","f4-c4?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4216","31","16","4","4","3104","2","tu ganas casi lo mismo pero yo gano mucho mas que en c5-f5","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4217","31","16","4","4","3104","1","vale va","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4218","31","16","4","4","3104","2","esque tu pierdes 3 puntos pero yo gano 11","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4219","31","16","4","4","3104","1","ahh okk","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4220","31","16","4","4","3104","2","sino","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","1"
"4221","31","16","4","4","3104","1","vale vale a medias","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4222","31","16","4","4","3104","2","fila 3 c2","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","1"
"4223","31","16","4","4","3104","2","jajaj lo que veas","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","1"
"4224","31","16","4","4","3104","2","fila 3 y c3 no?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","1"
"4225","31","16","4","4","3104","2","a medias","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","1"
"4226","31","16","4","4","3104","2","ok","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","1"
"4227","31","16","4","4","3104","1","si a medias","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4228","31","16","4","4","3104","2","fila 1, columna 1?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4229","31","16","4","4","3104","2","fila 1 columna 1","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4230","31","16","4","4","3104","1","fila 5 columna 5","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4231","31","16","4","4","3104","1","fila 3 columna 3","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4232","31","16","4","4","3104","1","todos ganamos","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4233","31","16","4","4","3104","2","si","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4234","31","16","4","4","3104","2","fila 3 columna 3","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4235","31","16","4","4","3104","1","si, esa opcion nos beenficia todos mucho","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4236","31","16","4","4","3104","2","en la proxima ronda sera 2 veces el mismo juego","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4237","31","16","4","4","3104","1","?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4238","31","16","4","4","3104","1","cada ronda cambia el juego?","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4239","31","16","4","4","3104","0","si","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","22"
"4240","31","16","4","4","3104","2","por lo que parecia era cada 2","1","1","0","0","1","1","0","0","1","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4241","31","17","4","2","3104","1","sisi, me parece bien","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4242","31","17","4","2","3104","2","f2-c2","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4243","31","17","4","2","3104","1","joder, los de 50 siempre te los llevas tu...","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4244","31","17","4","2","3104","2","asi hacemos como antes","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4245","31","17","4","2","3104","1","iba a decirtelo","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4246","31","17","4","2","3104","1","guay","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4247","31","17","4","2","3104","2","hacemos siempre lo mismo?","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4248","31","17","4","2","3104","1","ok","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4249","31","17","4","2","3104","2","c2-f2 y c4-f4","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4250","31","17","4","2","3104","1","claro..","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4251","31","17","4","2","3104","1","de todos modos nos da mogollon de tiempo","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4252","31","17","4","2","3104","1","per si","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","14"
"4253","31","17","4","2","3104","2","ya","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","8"
"4254","31","17","4","2","3104","2","hasta ahora no","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4255","31","17","4","2","3104","1","en la ronda 4 ha cambiado","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4256","31","17","4","2","3104","0","en la hoja ponen cada ronda cambia","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","22"
"4257","31","17","4","2","3104","1","valee","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4258","31","17","4","2","3104","1","no me habia dado cuenta","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4259","31","17","4","2","3104","1","pues ahora fuila 3 columna 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4260","31","17","4","2","3104","2","fila 3 columna 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4261","31","17","4","2","3104","2","si","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4262","31","17","4","2","3104","0","vale","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","22"
"4263","31","17","4","2","3104","2","fila 2 columna 2","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4264","31","17","4","2","3104","1","fila 5 columna 5","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4265","31","17","4","2","3104","2","fila 3 columna 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4266","31","17","4","2","3104","2","la mejor para todos","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4267","31","17","4","2","3104","1","ahora si no?","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4268","31","17","4","2","3104","1","a A lo que mas le beneficia es 5, 5","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4269","31","17","4","2","3104","1","a no juega a 3, 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4270","31","17","4","2","3104","0","1 1","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","22"
"4271","31","17","4","2","3104","1","no","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4272","31","17","4","2","3104","2","fila 3 columna 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4273","31","17","4","2","3104","1","3,3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4274","31","17","4","2","3104","1","3, 3 siempre ganamos","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4275","31","17","4","2","3104","2","en la 1 hay pocas ganancias","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4276","31","17","4","2","3104","0","ok","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","22"
"4277","31","17","4","2","3104","2","el 3 3 siempre es justo","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4278","31","17","4","2","3104","2","para todos","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4279","31","17","4","2","3104","1","si","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4280","31","17","4","2","3104","2","en todos los juegos","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4281","31","17","4","2","3104","0","ahora cual","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","22"
"4282","31","17","4","2","3104","1","nunca vas a hacernos caso no?","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4283","31","17","4","2","3104","2","el mas justo siempre es el 3 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4284","31","17","4","2","3104","2","en la anterior ronda has perdido ganancias por elegir el 1 1 A","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4285","31","17","4","2","3104","2","3 3","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"4286","31","17","4","2","3104","1","si","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0.66666669","0","0","0","0","0","0","1","10"
"4287","31","18","4","2","3104","1","ahora 4, no?","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4288","31","18","4","2","3104","2","si","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4289","31","18","4","2","3104","2","c4-f4","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4290","31","18","4","2","3104","2","esto va muy lento","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4291","31","18","4","2","3104","1","muchoo","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4292","31","18","4","2","3104","1","jaja","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4293","31","18","4","2","3104","2","estamos mas de un minuto sin hacer nada","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4294","31","18","4","2","3104","1","habrá quien se peleará xD","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4295","31","18","4","2","3104","2","supongo","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4296","31","18","4","2","3104","1","venga q ya acaba","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4297","31","18","4","2","3104","2","c2 f2","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4298","31","18","4","2","3104","1","ok","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4299","31","18","4","2","3104","2","ahora que toca?","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4300","31","18","4","2","3104","1","f4-c4","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4301","31","18","4","2","3104","2","ok","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","8"
"4302","31","18","4","2","3104","1","que hambre..","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","14"
"4303","31","18","4","2","3104","1","fila 3, columna 3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4304","31","18","4","2","3104","2","si","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4305","31","18","4","2","3104","2","aunque se podrian dividir en 3 rondas a cada uno","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4306","31","18","4","2","3104","2","que le beneficie mas","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4307","31","18","4","2","3104","2","es decir","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4308","31","18","4","2","3104","2","escoger 3 veces la posibilidad que mas beneficie a F","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4309","31","18","4","2","3104","2","luego tres veces a C","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4310","31","18","4","2","3104","2","y otras 3 a A","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4311","31","18","4","2","3104","0","no puedes saber que juego","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","22"
"4312","31","18","4","2","3104","1","si, pero nunca seran las mismas cantidades","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4313","31","18","4","2","3104","2","se miran","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4314","31","18","4","2","3104","1","3,3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4315","31","18","4","2","3104","2","seguimos con 3 3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4316","31","18","4","2","3104","1","este es el juego que mas nos beneficia","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4317","31","18","4","2","3104","2","a partir de la 4a ronda","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4318","31","18","4","2","3104","2","podemos elegir cada vez una que beneficie a uno mas","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4319","31","18","4","2","3104","2","asi tendremos dos rondas cada uno con mas puntos","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4320","31","18","4","2","3104","1","3,3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4321","31","18","4","2","3104","2","seguimos 3 3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4322","31","18","4","2","3104","1","yo haria todo 3,3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4323","31","18","4","2","3104","1","porque las diferencias son grandes","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4324","31","18","4","2","3104","2","vale","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4325","31","18","4","2","3104","1","3,3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","10"
"4326","31","18","4","2","3104","2","si","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4327","31","18","4","2","3104","2","3, 3","0","0","0","0","1","1","1","0","1","0","0.66666669","0","0","0","0","0","0","0","0","0","0","1","9"
"4328","32","1","4","2","3204","1","si","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4329","32","1","4","2","3204","1","3,3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4330","32","1","4","2","3204","2","si","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9"
"4331","32","1","4","2","3204","2","A siempre gana la suma de las ganancias de F y C","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9"
"4332","32","1","4","2","3204","1","si","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4333","32","1","4","2","3204","1","c3 f 3 o si no","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"4334","32","1","4","2","3204","1","me compensais luego a saco jajaja","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"4335","32","1","4","2","3204","1","a no porque va a ganar igual","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"4336","32","1","4","2","3204","1","pero c","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"4337","32","1","4","2","3204","2","pilla entonces 1 1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6"
"4338","32","2","4","2","3204","1","3,3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4339","32","2","4","2","3204","1","la mejor","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4340","32","2","4","2","3204","2","3, 3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9"
"4341","32","2","4","2","3204","1","3,3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4342","32","2","4","2","3204","2","3, 3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9"
"4343","32","2","4","2","3204","1","3,3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4344","32","2","4","2","3204","2","3, 3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9"
"4345","32","2","4","2","3204","0","es la ultima ya no ?","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","22"
"4346","32","2","4","2","3204","1","si","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"4347","32","2","4","2","3204","1","hola","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4348","32","2","4","2","3204","0","Juego seleccionado?","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27"
"4349","32","2","4","2","3204","2","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"4350","32","2","4","2","3204","1","hola, si puedes elegir fila 5 columna 5?","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4351","32","2","4","2","3204","1","es el 2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4352","32","2","4","2","3204","1","o la columna 4, fila 4, ganamos todos en esa","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4353","32","2","4","2","3204","2","juego 4","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"4354","32","2","4","2","3204","1","ahora es el juego 4","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4355","32","2","4","2","3204","0","Vale","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27"
"4356","32","2","4","2","3204","1","fila 4, columna 4 esta bien","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4357","32","2","4","2","3204","1","aunque f3, C3 es mas justa","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13"
"4358","32","2","4","2","3204","1","que diga que prefiere","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"4359","32","2","4","2","3204","0","a mi me da igual","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21"
"4360","32","2","4","2","3204","2","porque luego sere yo el puteado","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6"
"4361","32","2","4","2","3204","0","yo tambien lo creo, quedan mucahs rondas...","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21"
"4362","32","2","4","2","3204","1","vale coge ese y lurgo miramos por mi jajaja","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"4363","32","2","4","2","3204","0","vale","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21"
"4364","32","2","4","2","3204","0","1 1 pues....","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21"
"4365","32","2","4","2","3204","1","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
