"session","period","group","game","Type","message","any_suggestion","suggest_safe","suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"32","7","5","5","2","1-1?","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","1 1 diria yo","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","1","si","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","vale :D","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","para mi habra que reservar cuando salga el juego 4 y 5 que son los buenos en puntos para mi","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","1","pero se ve","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","si","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","de momento 1 y 1","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","empate?","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","va","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","yo digo de cuando salgan 4 y 5 para ti, 1 y 3 para mi y 3 empate","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","si","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","1","es lo suyo","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","si se va a acabar y vemos que esta descompensado, lo arreglamos","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","1 y 2 tuyas","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","estupendo","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","1--1 va","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","en la ronda 6 revisamos la suma de puntos","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","2","jajajaja","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","2","mis palpitos nunca suelen fallar","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","2","excepto con el valencia, que siempre pierde...","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","1","bueno a mi el levante al menos ahora me da alegrias.. jajajajjaajajajaja","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","11"
"32","7","5","5","2","jajajjaja","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","2","mejor que el valencia si q juegan","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","1","ahora","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","11"
"32","7","5","5","2","he ido un par de veces","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","1","c2 f1?","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","11"
"32","7","5","5","2","c2 f2","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","2","mejor no?","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","7","5","5","1","qué hacemos","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","0","y deberia haber filas en las que gana mas el A, otras en la que gana mas elf","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"32","7","5","5","2","c3 f3 y así proporcional a las sumas","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","7","5","5","0","vale","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"32","7","5","5","1","okey","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","1","se puede compensar para ganar todos lo mismo","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","2","juego 5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","7","5","5","1","solo que cada ronda uno tiene que ganar más que los demás","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","1","pero es un lio","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","2","el a siempre va a ganas más","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","7","5","5","0","ya...","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"32","7","5","5","1","no","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","2","si es la suma es lógico que sí","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","7","5","5","1","si coges j4 c3 f1","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","7","5","5","1","es la mejor","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","0","seguro q es el juego 4","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","20"
"32","7","5","5","1","noooo","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","1","es el juego 5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","1","fila 5 columna 5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","2","y 1 y 1","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","2","??","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","1","C no seas tan rata en serio","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","0","si home si jajaja","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","20"
"32","7","5","5","1","no f5 y c5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","2","qqqqq","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","7","5","5","0","la 5 5 ma ganao","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","20"
"32","7","5","5","1","fila 4 columna 4","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","1","o fila 5 columna 5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","1","lo que veas A","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","1","la que mas te guste","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","7","5","5","0","los mejores","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","1","5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","0","f3c3?","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","2","yo creo que sí","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","0","f que dices?","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","1","opino la f4c4 pq en comparacion con esa","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","pero asi gano menos yo","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","1","c solo gana 3 ountos","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","0","lo que queráis","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","0","yo no tengo la culpa si elijo mal ehh","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","2","jajajajaj","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","0","que me sabe mal si perdéis","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","1","tranqui","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","si en verdad f3c3 es la justa siempre","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","2","da igual el juego","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","2","xdddd","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","1","ya jajajaj","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","0","cierto jajajajaaajaj","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","2","tu dale a like y au jajaj","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","1","pùes eso, la siguiente a ciegas","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","2","venga va :P","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","2","chan chaaan","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","0","mm entonces no me decís???","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","1","f5c5","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","0","Pues no se jajajaj","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","2","jajajaja que liante el F","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","2","como barre para casa","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","1","JAJAJAJÇ","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","7","5","5","0","mal@","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","7","5","5","2","JAJAJAJA","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","7","5","5","1","f4c4","0.5","0.5","0","0","0","0.66666669","1","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","1","es que ni si quiera merece la pena que gane aqui xD","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","1","pero si en la 6 vemos","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","jajajajja la verdad que esta muy pensado esto para cuadrarlo","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","si, si te fijas estan ordenados los cuadros y luegos","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","1","jodereeeeeeeeeeeeeeeeeeeeeeeee","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","ay me sabe mal :/","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","2","tienen que salir 4 y 5 en algun momento","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","a ver me da miedo que al llegar a la 6 no pueda compensarse tb","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","1","tendria que salir justo en las siguientes la 4 y 5","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","pues lo miramos al 4 por si acaso","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","2","hacemos 1 1","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","2","y ahora cuando salga la suma miramos","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","2","si la proxima es 1 o 2 ya te lo damos a ti","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","ooh sii","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","11"
"32","8","5","4","1","jajajja","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","11"
"32","8","5","4","2","jajajajaja","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","6"
"32","8","5","4","1","grasias grasias","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","11"
"32","8","5","4","1","gana mas el c","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","8","5","4","1","por ejemplo","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","8","5","4","1","no veis que tmb hay numeros en negativo?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","8","5","4","2","qué cojemos en este juegio?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","8","5","4","0","yo jugaria como antes y ya esta","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"32","8","5","4","2","juego 4","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","8","5","4","1","vale","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","8","5","4","1","f y c?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","17"
"32","8","5","4","0","y que fila o columna?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"32","8","5","4","2","c3 f3 cómo antes?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","5"
"32","8","5","4","0","vale","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","24"
"32","8","5","4","1","jajaja","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","0","q dices C","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","20"
"32","8","5","4","2","y 3 y 3?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","2","me parecen bien","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","esq a mi en 4 y 4","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","1","y a A","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","1","nos dan mucho mas","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","2","os digo esa para q mireis","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","a ti en 3 yu 3 solo 3 mas","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","2","valee","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","2","si","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","3 yy 3 no","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","1","fila 3 columna 3","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","1","lo mejor para todos","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","2","justo la acabo de ver","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","el A se va a forrar jajaja","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","2","q rapido","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","3"
"32","8","5","4","1","siempre pilla 80","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","0","algo cambiara digo yo","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","20"
"32","8","5","4","0","sino q chollo jajaja","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","20"
"32","8","5","4","1","nnono","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","12"
"32","8","5","4","1","yo gato 10 mas y c gana 10 mas","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","1","es como las mas rentable","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","yo gano menos","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","2","en f4c4 gano 3 menos","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","1","a tiene el poder de decision","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","yya he ganado menos la primera ronda","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","0","f3c3","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","8","5","4","2","yo apuesto por f3c3 que es justa","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","1","esas son mis opciones","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","madre mia esque no hay ninguna combinacion que yo gane eh?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","2","o empato con F o pierdo mogollon","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","2","menudo juego","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","2","quiero reclamar","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","2","jajjajaja","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","1","con f4c4 no poierdes tanto","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","0","no se que juego es jajaja vosotros decís","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","8","5","4","2","ya en verdad no","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","0","sino cojo el justo","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","8","5","4","2","pierdo solo 3","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","0","f4c4?","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","8","5","4","1","si","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","8","5","4","2","bien por mi","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","0","vale","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","25"
"32","8","5","4","2","y ganais mas vosotros","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","9"
"32","8","5","4","1","era el juego 5","1","1","0","0.5","0","0","0.5","0.33333334","0","0.66666669","0","1","1","0","0","0","0","14"
"32","9","5","3","1","va","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","42370","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","ok","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","1","hoy  no es mi dia xDDD","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","tu tienes 110 y yo 194","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","1","vamos a empatar","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","si?","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","2","si quieres hacemos 5 5","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","1","tengo que elegir entre 40 o 46","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","pierdo 6","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","tu ganas bastante mas","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","empatemos, no me importa","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","tambien es verdad","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","2","bueno vale","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","1","tiene que venir  yaaaaaaaaaaaa","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","pero a partir de esta ya compensamos","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","1","seee","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","en 2 rondas acabamos","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","11"
"32","9","5","3","2","sii","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","6"
"32","9","5","3","1","paara coger ese cogemos el juego 3 que nos da mas","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
"32","9","5","3","0","yaa","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","24"
"32","9","5","3","1","asi ganamos 40 40 y80","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
"32","9","5","3","2","e suq esolo es del juegoi 4","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","5"
"32","9","5","3","2","el juegoi no se puede elegir","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","5"
"32","9","5","3","0","j3, c3,f3?","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","24"
"32","9","5","3","1","coge j5 f5 y c5","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
